title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
灵感女士淡香精 | 奢华香氛，经济实惠 | 留香8小时 | 媲美名牌香水,纯净诱惑，30毫升,3.86,https://cf.shopee.com.my/file/my-11134207-7rasc-md9poog6lr1r63,http://shopee.com.my/product/11422418/40862240668,Perfumes & Fragrances,,IVCN202605201825,2.24E+11,https://detail.1688.com/offer/948868684204.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,40862240668,3.86035,六月热招,4
【维他护理】组合套装 | 乳霜和香皂 | 足霜 | 干性皮肤 | 脱皮 | 瘙痒 | 湿疹,【维他护理】组合套装 | 乳霜和香皂 | 足霜 | 干性皮肤 | 脱皮 | 瘙痒 | 湿疹,99.44,https://cf.shopee.com.my/file/my-11134207-7rasm-mafqpv7uwyzve4,http://shopee.com.my/product/7514334/24942175758,Beauty Sets & Packages,,IVCN202605201827,2.27E+11,https://detail.1688.com/offer/904851467234.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,24942175758,87.3285,六月热招,1
【买一送二】5%米诺地尔生发洗发水，含生物素，用于治疗脱发和促进头发生长,洗发水+护发素,1.62,https://cf.shopee.ph/file/ph-11134207-7rasa-mamear7lmnap64,http://shopee.ph/product/1093273792/27018930571,Hair Care,Hair Treatment,IVCN202605201829,2.28E+11,https://detail.1688.com/offer/906051377662.html?spm=a26352.b28411319.offerlist.6.69271e62PKueoz,1688链接,05-21发布,27018930571,1.6274,六月热招,3
护发方案 300克 - Probelle,护发方案 300克 - Probelle,7.2,https://cf.shopee.com.br/file/sg-11134201-825a5-mfu04edy0ky2f0,http://shopee.com.br/product/462514665/23028102176,Hair Care,Hair Treatment,IVCN202605201831,2.31E+11,https://detail.1688.com/offer/814593924287.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,23028102176,24.60474,六月热招,1
超级食品 - 生发洗发水 护发去屑 Kawal,超级食品 - 生发洗发水 护发去屑 Kawal,55.92,https://cf.shopee.com.my/file/my-11134207-7r98v-lsw6y5a6uxh322,http://shopee.com.my/product/408344130/23243647989,Hair Care,Shampoo,IVCN202605201833,2.32E+11,https://detail.1688.com/offer/830843734934.html?spm=a26352.13672862.offerlist.14.1b031e62bXctFD,1688链接,05-21发布,23243647989,47.85049,六月热招,1
Blanco Fragrance 出品的 Absurd EDP 香水,Blanco Fragrance 出品的 Absurd EDP 香水,34.86,https://cf.shopee.com.my/file/my-11134207-820l5-mejvkpgja60wa7,http://shopee.com.my/product/57134355/24374742557,Perfumes & Fragrances,,IVCN202605201835,2.33E+11,https://detail.1688.com/offer/915499272545.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,24374742557,29.93241,六月热招,1
米诺地尔 5% 生物素生发洗发水套装（洗发水+护发素+头皮精华）-KORMESIC,洗发水+护发素,3.28,https://cf.shopee.ph/file/ph-11134207-7rasg-m8o6vfcreylaff,http://shopee.ph/product/1253945224/27383747257,Hair Care,Shampoo,IVCN202605201837,2.34E+11,https://detail.1688.com/offer/913607016697.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,27383747257,3.28425,六月热招,1
极简去屑头皮精华液 | 0.8% CPH复合物和寡肽洗前护理，有效去屑止痒,极简去屑头皮精华液 | 0.8% CPH复合物和寡肽洗前护理，有效去屑止痒,29.71,https://cf.shopee.com.my/file/my-11134207-7r98v-lut7rdtnu28dec,http://shopee.com.my/product/849370523/25565309549,Hair Care,Hair Treatment,IVCN202605201839,2.36E+11,https://detail.1688.com/offer/857735904684.html?fromkv=cbuPcPlugin:searchEngineRecommend&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,25565309549,25.3279,六月热招,1
大地葡萄柚和皂荚草本洗发水 500毫升,洗发水 - 护发素,32.59,https://cf.shopee.vn/file/vn-11134207-81ztc-mnp2hk6y4lj8c5,http://shopee.vn/product/53502824/26800320202,Hair Care,Shampoo,IVCN202605201841,2.37E+11,链接无对应model,1688链接,05-21发布,26800320202,26.73062,六月热招,3
大地葡萄柚和皂荚草本洗发水 500毫升,1. 用皂荚洗头,9.41,https://cf.shopee.vn/file/vn-11134207-81ztc-mmfhcyqmww05cb,http://shopee.vn/product/53502824/26800320202,Hair Care,Shampoo,IVCN202605201843,2.37E+11,https://detail.1688.com/offer/902410935460.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,26800320202,6.16241,六月热招,3
大地葡萄柚和皂荚草本洗发水 500毫升,2. 用皂荚洗头。,36.91,https://cf.shopee.vn/file/vn-11134207-81ztc-mmfhcjgmf40176,http://shopee.vn/product/53502824/26800320202,Hair Care,Shampoo,IVCN202605201845,2.37E+11,https://detail.1688.com/offer/902410935460.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,26800320202,30.55182,六月热招,3
【买一送二】5%米诺地尔生发洗发水，含生物素，用于治疗脱发和促进头发生长,买一送一=2件,1.31,https://cf.shopee.ph/file/ph-11134207-7rasj-mameamsc3pm9f4,http://shopee.ph/product/1093273792/27018930571,Hair Care,Hair Treatment,IVCN202605201847,2.37E+11,https://detail.1688.com/offer/906051377662.html?spm=a26352.b28411319.offerlist.6.69271e62PKueoz,1688链接,05-21发布,27018930571,1.31496,六月热招,3
O.TWO.O 面部彩妆套装 腮红膏 保湿妆前乳 控油散粉 持久妆效,第二组,18.14,https://cf.shopee.ph/file/ph-11134207-7r98q-lnqxvmhr2u0927,http://shopee.ph/product/860287702/25650257367,Beauty Sets & Packages,,IVCN202605201849,2.40E+11,"https://detail.1688.com/offer/922663666763.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0
https://detail.1688.com/offer/911789078609.html?_t=1768361960636&spm=a2615.7691456.co_0_0_wangpu_score_0_0_0_0_1_0_0000_0.0
https://detail.1688.com/offer/974194211391.html?kj_agent_plugin=aliprice&fromkv=cbuPcPlugin%3AimageSearchDrawerCard
https://detail.1688.com/offer/978232716355.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/978734700480.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982",1688链接,05-21发布,25650257367,13.98099,六月热招,2
Sevich 美发粉 造型粉 8克+20克,🔥🔥8克+20克,16.44,https://cf.shopee.com.my/file/cn-11134207-820l4-mdzhmkbwgyrq79,http://shopee.com.my/product/1101533548/23389070818,Hair Care,Hair Styling,IVCN202605201851,2.40E+11,https://detail.1688.com/offer/572696544316.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,23389070818,14.0892,六月热招,2
Sevich 美发粉 造型粉 8克+20克,20克,3.18,https://cf.shopee.com.my/file/cn-11134207-7ras8-mcrko7blodcs57,http://shopee.com.my/product/1101533548/23389070818,Hair Care,Hair Styling,IVCN202605201853,2.40E+11,https://detail.1688.com/offer/653215278889.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b52090217738907298924601e1008&token=o7%2Bylvj1lH2emEWojy1iQBfWisSk3j%2FjdHv%2B7FHZMIduu8Kf%2FnFSphhOYKpLGyPg,1688链接,05-21发布,23389070818,4.86956,六月热招,2
Sukka Perfumes 丽兹酒店下午茶香氛 35毫升,Sukka Perfumes 丽兹酒店下午茶香氛 35毫升,102.92,https://cf.shopee.com.my/file/sg-11134201-7rdy5-m1hexccgd08mc6,http://shopee.com.my/product/135870504/28764356427,Perfumes & Fragrances,,IVCN202605201855,2.42E+11,https://detail.1688.com/offer/690567730883.html?spm=a26352.13672862.offerlist.75.514a1e62fJTA4n&offerId=690567730883&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=27aa77db103e48a1abc3840181f618c8&skuId=4915730116037&forcePC=1764745931626,1688链接,05-21发布,28764356427,90.60924,六月热招,1
SADOER椰子油洗发水发膜沐浴露洁肤乳液控油滋养氨基酸舒缓头皮瘙痒,发膜 500毫升,2.23,https://cf.shopee.com.my/file/sg-11134201-7reqe-m2lytgobrcmfd9,http://shopee.com.my/product/135258476/28967679281,Hair Care,Shampoo,IVCN202605201857,2.42E+11,https://detail.1688.com/offer/697607334591.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,28967679281,2.239,六月热招,1
O.TWO.O 2件套妆前乳和定妆喷雾 无瑕妆前乳,底漆+定型喷雾,28.61,https://cf.shopee.com.my/file/cn-11134207-7r98o-lo6hworc2bz7db,http://shopee.com.my/product/29321743/23486543729,Beauty Sets & Packages,,IVCN202605201859,2.45E+11,"https://detail.1688.com/offer/758975607020.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/892219447141.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982",1688链接,05-21发布,23486543729,24.88232,六月热招,1
100% Original WOWO Pure Ginger Shampoo & Hair Mask 蜗蜗纯姜洗发露 营养发膜 蜗蜗纯姜洗发水套装无硅油发膜护发素留香,发膜（180毫升）,6.28,https://cf.shopee.com.my/file/my-11134207-7r98v-lsjm36qkq78kc5,http://shopee.com.my/product/767552187/24567074386,Hair Care,Shampoo,IVCN202605201861,2.45E+11,https://detail.1688.com/offer/737242192935.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,24567074386,6.28194,六月热招,1
Blanco Fragrance 的 Peony EDP 香水,Blanco Fragrance 的 Peony EDP 香水,34.56,https://cf.shopee.com.my/file/my-11134207-820l5-mipbokze6cqs3c,http://shopee.com.my/product/57134355/28607223240,Perfumes & Fragrances,,IVCN202605201863,2.46E+11,https://detail.1688.com/offer/690567730883.html?spm=a26352.13672862.offerlist.4.29b11e62st3hdJ&offerId=690567730883&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=3a11f3c820744e038f32923c4c3a7509&skuId=4915730116037&forcePC=1764748773453,1688链接,05-21发布,28607223240,29.68061,六月热招,1
Dr. ville Shampoo rambut gugur Hair Growth Shampoo Ginger Shampoo 防脱洗发水 (500ml),【买一送一】,16.51,https://cf.shopee.com.my/file/cn-11134207-7ras8-m9o7w2d6m7xu8d,http://shopee.com.my/product/1217464897/26963602714,Hair Care,Shampoo,IVCN202605201865,2.47E+11,无同款,1688链接,05-21发布,26963602714,27.61134,六月热招,1
【首尔之光】韩国美妆随机护肤迷你产品1件装（非套装）,【首尔之光】韩国美妆随机护肤迷你产品1件装（非套装）,5.5,https://cf.shopee.com.br/file/sg-11134207-7rd6m-m7m79jsmw2kj07,http://shopee.com.br/product/920292999/29127720109,Beauty Sets & Packages,,IVCN202605201867,2.48E+11,https://detail.1688.com/offer/929519345738.html?spm=a26352.13672862.offerlist.4.7c286213p38RvW&offerId=929519345738&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=6d4dd82c979848a68366693b6d81fabb&skuId=5987904602059&forcePC=1771905278362,1688链接,05-21发布,29127720109,4.02409,六月热招,1
Dr.Ville 生姜抗损伤洗发水，促进头发生长，滋养发质（250毫升）,2瓶【护发套装】,29.09,https://cf.shopee.com.my/file/cn-11134207-7ras8-m6s4kplombuz18,http://shopee.com.my/product/1233875829/22490630175,Hair Care,Shampoo,IVCN202605201869,2.53E+11,https://detail.1688.com/offer/955862593459.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,22490630175,24.66813,六月热招,3
SEVICH 海盐喷雾，男士免加热海滩波浪纹理蓬松定型喷雾，男女皆宜,🔥买二送一,18.95,https://cf.shopee.com.my/file/cn-11134207-7ras8-m225pitvn9e48c,http://shopee.com.my/product/1101533548/27816234186,Hair Care,Hair Styling,IVCN202605201871,2.57E+11,https://detail.1688.com/offer/835938074106.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,27816234186,15.7014,六月热招,1
The Ordinary 多肽丰盈精华液 - 30毫升/60毫升 | 令秀发更浓密、更丰盈,30毫升,56.18,https://cf.shopee.com.my/file/my-11134207-820l9-mfhvkasearkcca,http://shopee.com.my/product/1044240069/19491679299,Hair Care,Hair Treatment,IVCN202605201873,2.58E+11,https://detail.1688.com/offer/785239654642.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,19491679299,48.87967,六月热招,1
何首乌生发皂洗发皂使头发变黑；多花黑发皂天然修复,80克【买三送三】,3.92,https://cf.shopee.ph/file/ph-11134207-7ra0o-mcjzlo5a9ib5c9,http://shopee.ph/product/1254038611/26934891565,Hair Care,Shampoo,IVCN202605201875,2.58E+11,https://detail.1688.com/offer/687643800815.html?spm=a26352.b28411319/2508.0.0.6da01e62CUSUml,1688链接,05-21发布,26934891565,3.92235,六月热招,2
何首乌生发皂洗发皂使头发变黑；多花黑发皂天然修复,80克【买二送二】,2.38,https://cf.shopee.ph/file/ph-11134207-7ra0o-mcjzltjida7l1b,http://shopee.ph/product/1254038611/26934891565,Hair Care,Shampoo,IVCN202605201877,2.58E+11,https://detail.1688.com/offer/687643800815.html?spm=a26352.b28411319/2508.0.0.6da01e62CUSUml,1688链接,05-21发布,26934891565,2.38165,六月热招,2
【马来西亚现货】500毫升三合一染发洗发水，灰发变黑/棕 - 适用于白发,栗棕色,2.4,https://cf.shopee.com.my/file/sg-11134201-7rdxb-mcopfd5wwh4n50,http://shopee.com.my/product/1452259326/40010561902,Hair Care,Hair Colour,IVCN202605201879,2.59E+11,https://detail.1688.com/offer/741350728304.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b5ecd17647306184601146e0fd6&token=SCr2qnyg7asWCt2rz8%2FC%2FFuO7GSR4HsphK3qe5QlBLssALj14ImC1hThwfwMHECl,1688链接,05-21发布,40010561902,2.40865,六月热招,1
灵感女士淡香精 | 奢华香氛，经济实惠 | 留香8小时 | 媲美名牌香水,Be Delicious，30毫升,3.3,https://cf.shopee.com.my/file/my-11134207-7rask-mdlvyw0olnld35,http://shopee.com.my/product/11422418/40862240668,Perfumes & Fragrances,,IVCN202605201881,2.61E+11,https://detail.1688.com/offer/983908612001.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,40862240668,3.86752,六月热招,4
灵感男士淡香精 | 奢华香氛，经济实惠 | 留香8小时 | 媲美名牌香水,新安怡，30毫升,2.5,https://cf.shopee.com.my/file/my-11134207-7rasa-md969935jw2db3,http://shopee.com.my/product/11422418/40562215887,Perfumes & Fragrances,,IVCN202605201883,2.66E+11,https://detail.1688.com/offer/928188529425.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,40562215887,3.77587,六月热招,1
【买一送一】PD 头发修复发膜 1000ml 护发护理 受损毛躁 维持,仅限1件,1.76,https://cf.shopee.ph/file/ph-11134207-820le-mnl7c1fe7sw51a,http://shopee.ph/product/358819068/42919163925,Hair Care,Hair Treatment,IVCN202605201885,2.72E+11,https://detail.1688.com/offer/789088992769.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,42919163925,1.76218,六月热招,1
FelinWel 防脱发及发根遮瑕粉 4克 - 套装包含镜子、海绵，打造自然妆效,01 # 深棕色,14.77,https://cf.shopee.vn/file/vn-11134207-820l4-mj828lb7zg8wa2,http://shopee.vn/product/1634702264/28191951577,Hair Care,Hair Colour,IVCN202605201887,2.77E+11,https://detail.1688.com/offer/632974350687.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,28191951577,12.50983,六月热招,2
FelinWel 防脱发及发根遮瑕粉 4克 - 套装包含镜子、海绵，打造自然妆效,03 # 自然黑,14.66,https://cf.shopee.vn/file/vn-11134207-81ztc-mkkblaralts6d6,http://shopee.vn/product/1634702264/28191951577,Hair Care,Hair Colour,IVCN202605201889,2.77E+11,https://detail.1688.com/offer/632974350687.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,28191951577,12.40889,六月热招,2
【TOP 1】Skinavor 深层蛋白维生素C角蛋白护发素+洗发水 护色 | 柔顺秀发 | 清新发根香氛护发素,护发素 200毫升+200毫升,14.62,https://cf.shopee.ph/file/cn-11134207-820l4-mivhynk3wtfl2e,http://shopee.ph/product/1650697968/46903965621,Hair Care,Hair and Scalp Conditioner,IVCN202605201891,2.77E+11,https://detail.1688.com/offer/860668125845.html?tracelog=p4p&spm=a26352.13672862.offerlist.24.1ad9562by91Ya2&clickid=c54231d707834c9aaa77d2409a221f09&sessionid=cb5a1dd46dd5d46c272d84fc41f7b858&_p_isad=1,1688链接,05-21发布,46903965621,11.16978,六月热招,1
染发洗发水，滋润秀发，提升自然深色头发的色泽 100毫升,自然棕色,6,https://cf.shopee.com.br/file/cn-11134207-820l4-me5654a7yolgfa,http://shopee.com.br/product/1388464851/44017055421,Hair Care,Shampoo,IVCN202605201893,2.81E+11,https://detail.1688.com/offer/931663512041.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,44017055421,19.65672,六月热招,1
（duyongwind）100片/包 圆形香水测试纸条 花形 [新品],9EA,2.28,https://cf.shopee.com.my/file/sg-11134201-7raty-mb7lat9hd0ltb8,http://shopee.com.my/product/1196785458/41105251791,Others,,IVCN202605201895,2.85E+11,https://detail.1688.com/offer/917969153312.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i20&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,41105251791,2.28038,六月热招,1
FelinWel造型蜡，不油腻，适用于卷发和毛躁发质，40克（另有3把刷子套装可选）,1 + 3 把梳子,17.76,https://cf.shopee.vn/file/cn-11134207-7ras8-m84ivz5841aqd4,http://shopee.vn/product/1634702264/41870546641,Hair Care,Hair Styling,IVCN202605201897,2.87E+11,"https://detail.1688.com/offer/941088155574.html?spm=a26352.13672862.offerlist.14.32ce52dfCtugGa&offerId=941088155574&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=7f0752f180ab460da6d684759c47787a&skuId=6008268491946&forcePC=1763543842634
https://detail.1688.com/offer/993918868677.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982",1688链接,05-21发布,41870546641,14.89956,六月热招,1
生姜生发洗发水和护发素，保湿、平衡、柔软、亮泽，促进头发生长。,洗发水+护发素,2.74,https://cf.shopee.ph/file/ph-11134207-7ra0m-mbqwczekbmon37,http://shopee.ph/product/435824950/29688316902,Hair Care,Shampoo,IVCN202605201899,2.91E+11,https://detail.1688.com/offer/644588865340.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,29688316902,2.74616,六月热招,1
买二送二：VC 美白、净颜、清洁肌肤爽肤水 + LBLS SPF90++ 防晒霜,买一送一,2.02,https://cf.shopee.ph/file/ph-11134207-7ra0u-mcilowgyznch82,http://shopee.ph/product/1093654243/41359491678,Beauty Sets & Packages,,IVCN202605201901,2.96E+11,"https://detail.1688.com/offer/835622014890.html?spm=a26352.b28411319.offerlist.20.20941e62y9hVqS
https://detail.1688.com/offer/943309886251.html?spm=a26352.b28411319.offerlist.6.7e411e62jfZXBe",1688链接,05-21发布,41359491678,2.02093,六月热招,1
除虱洗发水 Licealiz 头虱治疗洗发水 100ml 除虱,除虱洗发水 Licealiz 头虱治疗洗发水 100ml 除虱,2.06,https://cf.shopee.ph/file/ph-11134207-820lc-mnu4t2tt5clc72,http://shopee.ph/product/695700942/41901928006,Hair Care,Shampoo,IVCN202605201903,3.05E+11,https://detail.1688.com/offer/630858826381.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,41901928006,2.06809,六月热招,1
胶原蛋白修护发膜 护发精华 胶原蛋白修护发素 护发精华 深层护理发膜 角蛋白发膜 护发素 柔顺秀发 专业沙龙级 500毫升,1瓶,2.32,https://cf.shopee.com.my/file/cn-11134207-820l4-mdy3prxy6f4730,http://shopee.com.my/product/1337228504/28428640293,Hair Care,Hair Treatment,IVCN202605201905,3.06E+11,https://detail.1688.com/offer/864700922579.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,28428640293,2.32943,六月热招,1
T3祛痘凝胶加强版 15克,T3祛痘凝胶加强版 15克,8.43,https://cf.shopee.com.my/file/sg-11134201-7rbk3-lm095p96j6i12f,http://shopee.com.my/product/21516516/7102951452,Skincare,Acne Treatment,IVCN202605201915,21317260464,https://detail.1688.com/offer/959078144014.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,7102951452,6.95652,六月热招,1
Nexcare 祛痘贴夜用型（36 片）,Nexcare 祛痘贴夜用型（36 片）,6.66,https://cf.shopee.com.my/file/my-11134201-7rasc-m83908iygc85ed,http://shopee.com.my/product/21516516/7517991581,Skincare,Acne Treatment,IVCN202605201917,21318071711,https://detail.1688.com/offer/709705943886.html?spm=a26352.b28411319.offerlist.30.75b11e62cRc2vG,1688链接,05-21发布,7517991581,5.39073,六月热招,1
DR. DERMIS 氨基温和洁面乳 100克,DR. DERMIS 氨基温和洁面乳 100克,19.11,https://cf.shopee.com.my/file/sg-11134201-7ra2c-m4h6cyww36dg63,http://shopee.com.my/product/21516516/6903012271,Skincare,Facial Cleanser,IVCN202605201919,21318096628,https://detail.1688.com/offer/898148067328.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,6903012271,16.10662,六月热招,1
Céleteque祛痘净肤保湿凝胶 50毫升,Céleteque祛痘净肤保湿凝胶 50毫升,15.23,https://cf.shopee.ph/file/ph-11134207-81ztk-mj6g51hryuwx23,http://shopee.ph/product/287159964/3156134742,Skincare,Acne Treatment,IVCN202605201921,21328244433,https://detail.1688.com/offer/958675177270.html?spm=a26352.13672862.offerlist.306.65ca1eb1kEYNCD&offerId=958675177270&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=6052475158276&trace_log=normal&uuid=6d230bc267ab4d52a5d539e9649d0f60&forcePC=1768808279730,1688链接,05-21发布,3156134742,13.59124,六月热招,1
理肤泉 B5+ 舒缓修护面霜 40毫升,理肤泉 B5+ 舒缓修护面霜 40毫升,45.86,https://cf.shopee.vn/file/vn-11134207-81ztc-mmjto4z2e6tfdb,http://shopee.vn/product/193849872/5117434419,Skincare,Facial Moisturizer,IVCN202605201923,21399266841,https://detail.1688.com/offer/1009210830191.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,5117434419,39.59357,六月热招,1
RtopR FDA认证舒缓亮肤面霜 抗皱抗衰老美白保湿滋养肌肤,芒果奶油,8.98,https://cf.shopee.ph/file/cn-11134207-820l4-mipr9pggrx1g98,http://shopee.ph/product/322262573/3257721416,Skincare,Facial Moisturizer,IVCN202605201925,22266006021,https://detail.1688.com/offer/600108229646.html?fro,1688链接,05-21发布,3257721416,6.97498,六月热招,1
露得清深层清洁面部凝胶洁面乳 100克,露得清深层清洁面部凝胶洁面乳 100克,13.2,https://cf.shopee.ph/file/ph-11134207-7r98r-lvsqx3tsoes4f0,http://shopee.ph/product/29990515/432722110,Skincare,Facial Cleanser,IVCN202605201927,22839643215,https://detail.1688.com/offer/736751292501.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,1688链接,05-21发布,432722110,10.84734,六月热招,1
露得清水活保湿凝露 50克,露得清水活保湿凝露 50克,18.72,https://cf.shopee.ph/file/ph-11134207-7r98z-m0b9cge8i9v23b,http://shopee.ph/product/29990515/961533411,Skincare,Facial Moisturizer,IVCN202605201929,22839745166,https://detail.1688.com/offer/922077033170.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,961533411,15.66005,六月热招,1
【COSRX官方】玻尿酸密集保湿霜（干性肌肤适用）（100ml）,【COSRX官方】玻尿酸密集保湿霜（干性肌肤适用）（100ml）,42.01,https://cf.shopee.com.my/file/sg-11134207-7rdxg-m0sbylt0lxq6cb,http://shopee.com.my/product/133117728/2018214027,Skincare,Facial Moisturizer,IVCN202605201931,22864146003,https://detail.1688.com/offer/890573540543.html?spm=a26352.b28411319.offerlist.6.5aba1e62YprF7S,1688链接,05-21发布,2018214027,36.61345,六月热招,1
Olay 烟酰胺 + 维生素 C 亮肤精华液 30ml,Olay 烟酰胺 + 维生素 C 亮肤精华液 30ml,110.46,https://cf.shopee.ph/file/ph-11134207-820lb-mnsi1dtjso3s1e,http://shopee.ph/product/221352938/7369177119,Skincare,Facial Serum & Essence,IVCN202605201933,23183325214,https://detail.1688.com/offer/865099853069.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i33&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,7369177119,97.0502,六月热招,1
Dermorepubliq 祛痘精华液 - 7种祛痘精油 - 15毫升,Dermorepubliq 祛痘精华液 - 7种祛痘精油 - 15毫升,11.9,https://cf.shopee.ph/file/sg-11134201-824gn-me5t49fiesxufb,http://shopee.ph/product/339409991/5484678310,Skincare,Acne Treatment,IVCN202605201935,25179889389,https://detail.1688.com/offer/745052112887.html?spm=a26352.13672862.offerlist.4.30064951RSgBX7&offerId=745052112887&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=e916890b1bf04b398c9409ebab51301f&skuId=5137994160667&forcePC=1770795766317,1688链接,05-21发布,5484678310,9.79535,六月热招,1
