title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
VERONNI 14色细线粉，即刻遮盖发根稀疏，男女通用，适用于头发稀疏情况。,#01-灰棕色-4克,2.48,https://cf.shopee.com.br/file/cn-11134207-7ras8-m6fae6ai0kiwf9,http://shopee.com.br/product/1029585599/27262388464,Hair Care,Hair Styling,IVCN202605201749,59817797181,https://detail.1688.com/offer/755797823486.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,27262388464,2.4808,六月热招,2
Alpro药房独家 - Olivia 稀疏头发头皮清洁洗发露 250ml | 减少脱发，促进头发生长,Alpro药房独家 - Olivia 稀疏头发头皮清洁洗发露 250ml | 减少脱发，促进头发生长,21.74,https://cf.shopee.com.my/file/my-11134201-7rase-mat86afkatiu61,http://shopee.com.my/product/29453350/1265506523,Hair Care,Shampoo,IVCN202605201751,71056246716,https://detail.1688.com/offer/966472660724.html?spm=a26352.13672862.offerlist.8.79ce54f42um9BF&cosite=-&tracelog=p4p&_p_isad=1&clickid=d8dcc1661acb4054b3009da845292989&sessionid=88b4cdf891104112aa5f52a30391f3b7,1688链接,05-21发布,1265506523,17.39768,六月热招,1
Toppik 增发纤维套装（2支装，每支27.5克）,Toppik 深棕色,2.96,https://cf.shopee.ph/file/8783b4b3d1818cb123cdd020069911a2,http://shopee.ph/product/301312205/19510201878,Hair Care,Hair Styling,IVCN202605201753,97852828834,https://detail.1688.com/offer/897848548604.html?lang=zh&kjSource=pc&fromkv=refer:HVDFOR2TGRCFGTSGKJLUWVCDKFGDINCEKNHFUWKHKE2EIS2OIJMUOWKZIREVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVITKPIJIUOTJUKREU2USUI5ITERCJLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,1688链接,05-21发布,19510201878,2.96586,六月热招,1
Vitress 角质层护理经典亮泽秀发（100毫升）,Vitress 角质层护理经典亮泽秀发（100毫升）,3.97,https://cf.shopee.ph/file/sg-11134201-22120-l82v55l2gflvfa,http://shopee.ph/product/55810839/23113744512,Hair Care,Hair Treatment,IVCN202605201755,98552279350,https://detail.1688.com/offer/948101045002.html?spm=a26352.b28411319.offerlist.6.2b011e62w51yln,1688链接,05-21发布,23113744512,3.97069,六月热招,1
BeauBoss 香水，由 BeauArianaCloud 出品,30毫升,33.95,https://cf.shopee.com.my/file/my-11134207-7rask-m5v5erm9mlt762,http://shopee.com.my/product/78614580/18853187675,Perfumes & Fragrances,,IVCN202605201757,98614260111,https://detail.1688.com/offer/695154495377.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,18853187675,29.13442,六月热招,1
永久染发剂 奶茶灰（100毫升染发剂+100毫升显色剂）植物提取物,奶茶灰-11,1.77,https://cf.shopee.ph/file/sg-11134201-7rd46-m6qaaqm5klzo2e,http://shopee.ph/product/739548616/29127857825,Hair Care,Hair Colour,IVCN202605201759,99765554387,https://detail.1688.com/offer/845662605044.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,29127857825,1.77318,六月热招,1
100瓶酒店洗发水，每瓶8毫升，旅行装，客房用品，酒店用品。,100 灰发洗发水,6.7,https://cf.shopee.ph/file/ph-11134207-7qul7-lkahx78axkng53,http://shopee.ph/product/581995892/19482829625,Hair Care,Shampoo,IVCN202605201761,118976537482,https://detail.1688.com/offer/941229496321.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,19482829625,6.70372,六月热招,1
SEVICH 发际线阴影粉修饰和填充额头（4克/10克）,黑色-10克,17.63,https://cf.shopee.com.my/file/cn-11134207-7ras8-m555zosk0dgh9c,http://shopee.com.my/product/1101533548/24851839171,Hair Care,Hair Styling,IVCN202605201763,129214904233,https://detail.1688.com/offer/854733599021.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i24&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,24851839171,16.61174,六月热招,1
【组合装】AKUMA 发蜡、定型喷雾和丰盈喷雾 - 正品，持久定型，沙龙级造型。,粘土蜡 56克,11.29,https://cf.shopee.vn/file/vn-11134207-820l4-mia4gtbkrh8j42,http://shopee.vn/product/641413885/24772994932,Hair Care,Hair Styling,IVCN202605201765,147333323445,https://detail.1688.com/offer/773987599024.html?spm=a26352.13672862.offerlist.17.c8711e62cCpylW,1688链接,05-21发布,24772994932,9.00954,六月热招,1
KATZIA 奶茶灰染发剂【100ml染发剂+100ml显色剂】永久染发 ST11,灰棕色-86,5.25,https://cf.shopee.ph/file/ph-11134207-820l9-mnfmdqfuc5c1ea,http://shopee.ph/product/1501716482/42802290362,Hair Care,Hair Colour,IVCN202605201767,159191752184,https://detail.1688.com/offer/860353394788.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,42802290362,5.25698,六月热招,1
BeauBossArabians540 巴卡拉香水,30毫升,33.7,https://cf.shopee.com.my/file/my-11134207-820l5-mi5jhz9cy29s6a,http://shopee.com.my/product/78614580/18335441302,Perfumes & Fragrances,,IVCN202605201769,165600151729,https://detail.1688.com/offer/895309924856.html?k,1688链接,05-21发布,18335441302,28.90699,六月热招,1
巴黎欧莱雅 ELSEVE 玻尿酸 72 小时保湿滋养洗发露 | 亮泽秀发，活力充沛 280毫升,620毫升,9.58,https://cf.shopee.com.my/file/sg-11134201-820ll-mn9smgf22akh18,http://shopee.com.my/product/55788683/24507568403,Hair Care,Shampoo,IVCN202605201771,167102175283,https://detail.1688.com/offer/944987980881.html?fro,1688链接,05-21发布,24507568403,6.56477,六月热招,1
BeauBoss 香水，由 BeauYSL 出品,天秤座（免费），30毫升,33.64,https://cf.shopee.com.my/file/my-11134207-820lg-mich41t8irk784,http://shopee.com.my/product/78614580/21864753610,Perfumes & Fragrances,,IVCN202605201773,168314383574,https://detail.1688.com/offer/846837827027.html?spm=a26352.b28411319/2508.0.0,1688链接,05-21发布,21864753610,28.85076,六月热招,1
SEVICH 头皮涂抹器液体梳，用于头发头皮护理精油液体引导梳，促进头发生长，涂抹护发精华油,清除,9.95,https://cf.shopee.ph/file/sg-11134201-7rdyn-lz1l4j1ib11i67,http://shopee.ph/product/292077110/27409451357,Hair Care,Hair Treatment,IVCN202605201775,178387355077,https://detail.1688.com/offer/747001652714.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,27409451357,8.70121,六月热招,2
SEVICH 头皮涂抹器液体梳，用于头发头皮护理精油液体引导梳，促进头发生长，涂抹护发精华油,蓝色的,10.96,https://cf.shopee.ph/file/sg-11134201-7rdxg-lz1l4ju357j6d7,http://shopee.ph/product/292077110/27409451357,Hair Care,Hair Treatment,IVCN202605201777,178387355078,https://detail.1688.com/offer/747001652714.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,27409451357,9.43074,六月热招,2
乳霜现货，一瓶500克,0.299,34.82,https://cf.shopee.com.my/file/my-11134207-7r990-lsr100bndcdz82,http://shopee.com.my/product/165775504/24620141229,Others,,IVCN202605201779,184983943255,https://detail.1688.com/offer/895810345393.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,1688链接,05-21发布,24620141229,34.82691,六月热招,1
701 美白套装 胶原蛋白 原装,爽肤水,1.55,https://cf.shopee.ph/file/ph-11134207-7ra0i-md79961z81egd4,http://shopee.ph/product/32723289/40412084839,Beauty Sets & Packages,,IVCN202605201781,186196819607,https://detail.1688.com/offer/657809961925.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b5ecd17724223352784008e115e&token=%2FwDUL7qxo2AS1zgwp8eVro6DY7FCzgXt5k5qpoBTSYqjizIJpHUe9RSHKJKhfK6J,1688链接,05-21发布,40412084839,1.55227,六月热招,1
O.TWO.O 面部彩妆套装：妆前乳+散粉+腮红棒+定妆喷雾，持久妆效，全天持妆。,#套装04,42.83,https://cf.shopee.ph/file/cn-11134207-820l4-mhzprzkyb1u02d,http://shopee.ph/product/58413888/23769532252,Beauty Sets & Packages,,IVCN202605201783,196781042822,"https://detail.1688.com/offer/858960970230.html?spm=a26352.b28411319/2508.0.0
 https://detail.1688.com/offer/742569801368.html?spm=a26352.b28411319/2508.0.0
 https://detail.1688.com/offer/884932529580.html?spm=a26352.b28411319/2508.0.0
 https://detail.1688.com/offer/730181666997.html?spm=a26352.b28411319/2508.0.0",1688链接,05-21发布,23769532252,37.77744,六月热招,3
O.TWO.O 面部彩妆套装：妆前乳+散粉+腮红棒+定妆喷雾，持久妆效，全天持妆。,#套装01,43.05,https://cf.shopee.ph/file/cn-11134207-820l4-mhzprmjo0utf41,http://shopee.ph/product/58413888/23769532252,Beauty Sets & Packages,,IVCN202605201785,196781042825,"https://detail.1688.com/offer/858960970230.html?spm=a26352.b28411319/2508.0.0
 https://detail.1688.com/offer/742569801368.html?spm=a26352.b28411319/2508.0.0
 https://detail.1688.com/offer/884932529580.html?spm=a26352.b28411319/2508.0.0
 https://detail.1688.com/offer/730181666997.html?spm=a26352.b28411319/2508.0.0",1688链接,05-21发布,23769532252,37.96064,六月热招,3
O.TWO.O 面部彩妆套装：妆前乳+散粉+腮红棒+定妆喷雾，持久妆效，全天持妆。,#套装02,42.86,https://cf.shopee.ph/file/cn-11134207-820l4-mhzprst23qq00b,http://shopee.ph/product/58413888/23769532252,Beauty Sets & Packages,,IVCN202605201787,196781042826,"https://detail.1688.com/offer/858960970230.html?spm=a26352.b28411319/2508.0.0
 https://detail.1688.com/offer/742569801368.html?spm=a26352.b28411319/2508.0.0
 https://detail.1688.com/offer/884932529580.html?spm=a26352.b28411319/2508.0.0
 https://detail.1688.com/offer/730181666997.html?spm=a26352.b28411319/2508.0.0",1688链接,05-21发布,23769532252,37.77941,六月热招,3
SKINEVER 日常防护套装：水杨酸清爽磨砂洁面乳、水润精华防晒霜 SPF50+、VC 亮肤霜、水杨酸控油深层清洁去角质修护肌肤、温和祛痘洁面乳，适合易长痘肌肤，3 件装,3件套防晒霜,28.4,https://cf.shopee.ph/file/cn-11134207-820l4-mn3u9pb3fuo52e,http://shopee.ph/product/1006705812/22474760429,Beauty Sets & Packages,,IVCN202605201789,196907004175,"https://detail.1688.com/offer/734036709265.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
 https://detail.1688.com/offer/734084121513.html?spm=a26352.b28411319.offerlist.13.34791e62se2Fa2
 https://detail.1688.com/offer/764975785998.html?spm=a26352.b28411319.offerlist.409.34791e62se2Fa2",1688链接,05-21发布,22474760429,23.31567,六月热招,1
莉莉丝与夏娃套装 2 件装 夜魔香水,莉莉丝与夏娃套装 2 件装 夜魔香水,48.62,https://cf.shopee.com.my/file/my-11134207-7r98r-lqyn019xg1yvc5,http://shopee.com.my/product/544605978/13499839841,Perfumes & Fragrances,,IVCN202605201791,197098631190,https://detail.1688.com/offer/618514869893.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2127a84b17646742951353325e0c76&token=R24hUTBNZVi7KrvatmH%2BBGrvIlMMAj%2BtSjXIwi1kYUQFjHeL5t%2FNNHT6V2lrb2WL&tracelog=cps&clickid=00ffbe98195b612b6857253816e0419c&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B17C482B9D77E39E8865713DE27E0E8D81F1DC1CA527EBBF12A41CF249DB4BAB65348394BC3CC3C62B9992F8828C4BE892C0823B47CB980F0ACEC495567EA96738315C5B814AECEDDB83626CD2086062BD91DD70F3CE013131DF37F650E2455D2A7D121B7BF0F39B1052DA5D14284ADC091B6B19C9D8BDF6B8F43BBB8F891C72F35BFF6CEB242D1750%26cbu_cps_trace_flag%3Dwrite,1688链接,05-21发布,13499839841,42.2052,六月热招,1
原装 Mane 'n Tail 草本滋养护发素 800 毫升,原版鬃毛,29.12,https://cf.shopee.ph/file/941feded1a030947e18d551d002f77ae,http://shopee.ph/product/149174871/2338326177,Hair Care,Hair and Scalp Conditioner,IVCN202605201793,202316439662,https://detail.1688.com/offer/680272125243.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A212b5ecd17467029754303008e14f1&token=ijyfwkSJKY%2BPtv1%2Fx%2B6B%2BArwefzWqhOBIg575XMdZwE7DEoU1XF3CXxjhPxQC5jn&tracelog=cps&clickid=1f2aee2dc4b06f49b395639ba6cc484d,1688链接,05-21发布,2338326177,32.93947,六月热招,1
SKINEVER 水杨酸清爽磨砂洁面乳 SPF50+ 防晒霜 维生素 C 精华液 维生素 C 亮肤霜,美白+清洁,7.7,https://cf.shopee.ph/file/cn-11134207-7ras8-m6jch6xwbeg835,http://shopee.ph/product/1006705812/22874766359,Beauty Sets & Packages,,IVCN202605201795,204457239146,"https://detail.1688.com/offer/734036709265.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
 https://detail.1688.com/offer/734084121513.html?spm=a26352.b28411319.offerlist.13.34791e62se2Fa2",1688链接,05-21发布,22874766359,4.58622,六月热招,1
买一送一 WELL HAIR 发膜 柔顺修复受损发质 1000克 [正规经销商],仅限1件,3.86,https://cf.shopee.ph/file/ph-11134207-7r991-lwkwtyawjtcx35,http://shopee.ph/product/1075502209/24332305211,Hair Care,Hair Treatment,IVCN202605201797,207586870829,https://detail.1688.com/offer/777086660827.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,24332305211,3.86655,六月热招,1
柔顺直发霜，温和修复受损发质，令秀发亮泽顺滑 180毫升,护发霜,1.78,https://cf.shopee.ph/file/sg-11134201-7rd5d-lx9l0h0xzdy8d4,http://shopee.ph/product/1270833960/27854419234,Hair Care,Hair Treatment,IVCN202605201799,207626861084,https://detail.1688.com/offer/748954011112.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,27854419234,1.78362,六月热招,1
Sevich 发际线粉 头发阴影粉 防水粉 修饰填充额头发际线,🔥黑色（10克）,13.91,https://cf.shopee.ph/file/cn-11134207-7ras8-m4o9bcyffup3b6,http://shopee.ph/product/1009754014/23387102447,Hair Care,Hair Styling,IVCN202605201801,208125726751,https://detail.1688.com/offer/891899352626.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21088ae017548997655226355e1111&token=TJaPcvq9xbrknoTKSecgs3%2BaOEvLa6sM%2FzuPNmlZMzcAtVzZcogdgRh0uGBawZeJ,1688链接,05-21发布,23387102447,11.54443,六月热招,1
Sevich 发际线遮瑕粉 4克,黑色的,5.32,https://cf.shopee.vn/file/cn-11134207-820l4-mi2weu5ibdoi3a,http://shopee.vn/product/1009754338/22045030523,Hair Care,Hair Styling,IVCN202605201803,214447704344,https://detail.1688.com/offer/754139058500.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,22045030523,4.10551,六月热招,1
SKINEVER护肤套装：清爽磨砂洁面乳、水杨酸精华、控油祛痘维生素C套装,5件套发光套装,59.39,https://cf.shopee.ph/file/cn-11134207-7r98o-ltz49ensj0c3bd,http://shopee.ph/product/1006705812/22348999007,Beauty Sets & Packages,,IVCN202605201805,214451436495,"https://detail.1688.com/offer/734036709265.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
 https://detail.1688.com/offer/734084121513.html?spm=a26352.b28411319.offerlist.13.34791e62se2Fa2
 https://detail.1688.com/offer/764975785998.html?spm=a26352.b28411319.offerlist.409.34791e62se2Fa2
 https://detail.1688.com/offer/782768538446.html?spm=a26352.b28411319.offerlist.222.e45d1e62oA4hDM
 https://detail.1688.com/offer/765026431087.html?spm=a26352.b28411319.offerlist.25.e45d1e62oA4hDM",1688链接,05-21发布,22348999007,50.65417,六月热招,3
SKINEVER护肤套装：清爽磨砂洁面乳、水杨酸精华、控油祛痘维生素C套装,5件套祛痘套装,59.22,https://cf.shopee.ph/file/cn-11134207-820l4-mj9ly1dshlogde,http://shopee.ph/product/1006705812/22348999007,Beauty Sets & Packages,,IVCN202605201807,214451436496,"https://detail.1688.com/offer/734036709265.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
 https://detail.1688.com/offer/734084121513.html?spm=a26352.b28411319.offerlist.13.34791e62se2Fa2
 https://detail.1688.com/offer/764975785998.html?spm=a26352.b28411319.offerlist.409.34791e62se2Fa2
 https://detail.1688.com/offer/734354499050.html?spm=a26352.b28411319.offerlist.14.e45d1e62oA4hDM
 https://detail.1688.com/offer/782768538446.html?spm=a26352.b28411319.offerlist.222.e45d1e62oA4hDM",1688链接,05-21发布,22348999007,50.48653,六月热招,3
SKINEVER护肤套装：清爽磨砂洁面乳、水杨酸精华、控油祛痘维生素C套装,5件套毛孔清洁套装,64.69,https://cf.shopee.ph/file/cn-11134207-7r98o-ltz49ensltgz73,http://shopee.ph/product/1006705812/22348999007,Beauty Sets & Packages,,IVCN202605201809,214451436497,"https://detail.1688.com/offer/734036709265.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0
 https://detail.1688.com/offer/734084121513.html?spm=a26352.b28411319.offerlist.13.34791e62se2Fa2
 https://detail.1688.com/offer/764975785998.html?spm=a26352.b28411319.offerlist.409.34791e62se2Fa2
 https://detail.1688.com/offer/734354499050.html?spm=a26352.b28411319.offerlist.14.e45d1e62oA4hDM
 https://detail.1688.com/offer/801957095814.html?spm=a26352.b28411319.offerlist.6.3ce51e62Mq5ECt",1688链接,05-21发布,22348999007,55.35541,六月热招,3
Dr.Ville 生姜抗损伤洗发水，促进头发生长，滋养发质（250毫升）,1瓶【洗发水】,8.86,https://cf.shopee.com.my/file/sg-11134201-7rd41-m6s25m76wiyaa7,http://shopee.com.my/product/1233875829/22490630175,Hair Care,Shampoo,IVCN202605201811,215784002940,https://detail.1688.com/offer/967375217452.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517739020164654604e1134&token=V0udWIbS9fjODLgKzP2EHqrbyfNCuje54rI3pIE9pD1quTjk50T4iRu5pxXZXxBS,1688链接,05-21发布,22490630175,6.63636,六月热招,3
Dr.Ville 生姜抗损伤洗发水，促进头发生长，滋养发质（250毫升）,【买一送一】,28.49,https://cf.shopee.com.my/file/cn-11134207-7ras8-m6s2795smcrgfa,http://shopee.com.my/product/1233875829/22490630175,Hair Care,Shampoo,IVCN202605201813,215784002941,https://detail.1688.com/offer/842536157191.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,22490630175,24.13286,六月热招,3
【买一送二】5%米诺地尔生发洗发水，含生物素，用于治疗脱发和促进头发生长,买一送二=3件,3.34,https://cf.shopee.ph/file/ph-11134207-7rasc-mame6r7gd0mp5a,http://shopee.ph/product/1093273792/27018930571,Hair Care,Hair Treatment,IVCN202605201815,218542358204,https://detail.1688.com/offer/836252791176.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,27018930571,3.34582,六月热招,3
500毫升生姜洗发水/护发素，快速促进头发生长，浓密秀发，防脱发，控油。,洗发水+护发素,3.26,https://cf.shopee.ph/file/ph-11134207-7r990-lt67o7vfh8hw2f,http://shopee.ph/product/1093654243/21485199582,Hair Care,Shampoo,IVCN202605201817,222126873263,https://detail.1688.com/offer/644588865340.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,21485199582,3.26689,六月热招,1
O.TWO.O 面部彩妆套装 腮红膏 保湿妆前乳 控油散粉 持久妆效,第三组,18.38,https://cf.shopee.ph/file/ph-11134207-7r991-lnqxvmhr48kpd5,http://shopee.ph/product/860287702/25650257367,Beauty Sets & Packages,,IVCN202605201819,222246532956,"https://detail.1688.com/offer/922663666763.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0
 https://detail.1688.com/offer/911789078609.html?_t=1768361960636&spm=a2615.7691456.co_0_0_wangpu_score_0_0_0_0_1_0_0000_0.0
 https://detail.1688.com/offer/974194211391.html?kj_agent_plugin=aliprice&fromkv=cbuPcPlugin%3AimageSearchDrawerCard
 https://detail.1688.com/offer/978232716355.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982
 https://detail.1688.com/offer/978734700480.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982",1688链接,05-21发布,25650257367,14.20187,六月热招,2
灵感女士淡香精 | 奢华香氛，经济实惠 | 留香8小时 | 媲美名牌香水,Lady Mil，30毫升,3.72,https://cf.shopee.com.my/file/my-11134207-7rask-md9pmizdytol8e,http://shopee.com.my/product/11422418/40862240668,Perfumes & Fragrances,,IVCN202605201821,224406915870,https://detail.1688.com/offer/948868684204.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,40862240668,3.72141,六月热招,4
灵感女士淡香精 | 奢华香氛，经济实惠 | 留香8小时 | 媲美名牌香水,B.berry HER，30毫升,3.84,https://cf.shopee.com.my/file/my-11134207-7rasm-md9pmnc5lelr95,http://shopee.com.my/product/11422418/40862240668,Perfumes & Fragrances,,IVCN202605201823,224406915871,https://detail.1688.com/offer/948868684204.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,40862240668,3.84951,六月热招,4
灵感女士淡香精 | 奢华香氛，经济实惠 | 留香8小时 | 媲美名牌香水,纯净诱惑，30毫升,3.86,https://cf.shopee.com.my/file/my-11134207-7rasc-md9poog6lr1r63,http://shopee.com.my/product/11422418/40862240668,Perfumes & Fragrances,,IVCN202605201825,224406915874,https://detail.1688.com/offer/948868684204.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,40862240668,3.86035,六月热招,4
【维他护理】组合套装 | 乳霜和香皂 | 足霜 | 干性皮肤 | 脱皮 | 瘙痒 | 湿疹,【维他护理】组合套装 | 乳霜和香皂 | 足霜 | 干性皮肤 | 脱皮 | 瘙痒 | 湿疹,99.44,https://cf.shopee.com.my/file/my-11134207-7rasm-mafqpv7uwyzve4,http://shopee.com.my/product/7514334/24942175758,Beauty Sets & Packages,,IVCN202605201827,227456032841,https://detail.1688.com/offer/904851467234.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,24942175758,87.3285,六月热招,1
【买一送二】5%米诺地尔生发洗发水，含生物素，用于治疗脱发和促进头发生长,洗发水+护发素,1.62,https://cf.shopee.ph/file/ph-11134207-7rasa-mamear7lmnap64,http://shopee.ph/product/1093273792/27018930571,Hair Care,Hair Treatment,IVCN202605201829,227808718028,https://detail.1688.com/offer/906051377662.html?spm=a26352.b28411319.offerlist.6.69271e62PKueoz,1688链接,05-21发布,27018930571,1.6274,六月热招,3
护发方案 300克 - Probelle,护发方案 300克 - Probelle,7.2,https://cf.shopee.com.br/file/sg-11134201-825a5-mfu04edy0ky2f0,http://shopee.com.br/product/462514665/23028102176,Hair Care,Hair Treatment,IVCN202605201831,231099181405,https://detail.1688.com/offer/814593924287.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,23028102176,24.60474,六月热招,1
超级食品 - 生发洗发水 护发去屑 Kawal,超级食品 - 生发洗发水 护发去屑 Kawal,55.92,https://cf.shopee.com.my/file/my-11134207-7r98v-lsw6y5a6uxh322,http://shopee.com.my/product/408344130/23243647989,Hair Care,Shampoo,IVCN202605201833,231643313060,https://detail.1688.com/offer/830843734934.html?spm=a26352.13672862.offerlist.14.1b031e62bXctFD,1688链接,05-21发布,23243647989,47.85049,六月热招,1
Blanco Fragrance 出品的 Absurd EDP 香水,Blanco Fragrance 出品的 Absurd EDP 香水,34.86,https://cf.shopee.com.my/file/my-11134207-820l5-mejvkpgja60wa7,http://shopee.com.my/product/57134355/24374742557,Perfumes & Fragrances,,IVCN202605201835,232694617731,https://detail.1688.com/offer/915499272545.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,24374742557,29.93241,六月热招,1
米诺地尔 5% 生物素生发洗发水套装（洗发水+护发素+头皮精华）-KORMESIC,洗发水+护发素,3.28,https://cf.shopee.ph/file/ph-11134207-7rasg-m8o6vfcreylaff,http://shopee.ph/product/1253945224/27383747257,Hair Care,Shampoo,IVCN202605201837,234116915042,https://detail.1688.com/offer/913607016697.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,27383747257,3.28425,六月热招,1
极简去屑头皮精华液 | 0.8% CPH复合物和寡肽洗前护理，有效去屑止痒,极简去屑头皮精华液 | 0.8% CPH复合物和寡肽洗前护理，有效去屑止痒,29.71,https://cf.shopee.com.my/file/my-11134207-7r98v-lut7rdtnu28dec,http://shopee.com.my/product/849370523/25565309549,Hair Care,Hair Treatment,IVCN202605201839,236075639044,https://detail.1688.com/offer/857735904684.html?fromkv=cbuPcPlugin:searchEngineRecommend&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,05-21发布,25565309549,25.3279,六月热招,1
大地葡萄柚和皂荚草本洗发水 500毫升,洗发水 - 护发素,32.59,https://cf.shopee.vn/file/vn-11134207-81ztc-mnp2hk6y4lj8c5,http://shopee.vn/product/53502824/26800320202,Hair Care,Shampoo,IVCN202605201841,236516734724,链接无对应model,1688链接,05-21发布,26800320202,26.73062,六月热招,3
大地葡萄柚和皂荚草本洗发水 500毫升,1. 用皂荚洗头,9.41,https://cf.shopee.vn/file/vn-11134207-81ztc-mmfhcyqmww05cb,http://shopee.vn/product/53502824/26800320202,Hair Care,Shampoo,IVCN202605201843,236516734730,https://detail.1688.com/offer/902410935460.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,05-21发布,26800320202,6.16241,六月热招,3
